"month","date","money","diff","assets","debt","assets_money_over_debt","debt_over_incomes"
45,"9/2019",7877.678423318864,317.0595205181962,153000,91541.31215249748,175.74325147897687,31.643557616576643
46,"10/2019",8194.737943837059,317.0595205181953,153000,91105.0943320058,176.9327380930095,31.643557616576643
47,"11/2019",8511.797464355255,317.0595205181962,153000,90667.65340512086,178.1360732285514,31.643557616576643
48,"12/2019",6578.856984873452,-1932.9404794818029,153000,90228.98311805383,176.8598641703449,31.643557616576643
49,"1/2020",6895.916505391649,317.0595205181962,153000,89789.07718112264,178.07947416905668,31.643557616576643
50,"2/2020",7212.976025909845,317.0595205181962,153000,89347.92926854317,179.31358604224107,31.643557616576643
51,"3/2020",7530.035546428041,317.0595205181962,153000,88905.53301821905,180.56248030539479,31.643557616576643
52,"4/2020",7847.095066946237,317.0595205181962,153000,88461.88203153017,181.82644476139004,31.643557616576643
53,"5/2020",8164.1545874644335,317.0595205181962,153000,88016.96987311996,183.10577473842727,31.643557616576643
54,"6/2020",8481.214107982629,317.0595205181953,153000,87570.7900706817,184.40077333737085,31.643557616576643
55,"7/2020",8798.273628500825,317.0595205181962,153000,87123.33611474298,185.71175168890412,31.643557616576643
56,"8/2020",9115.333149019021,317.0595205181962,153000,86674.60145844995,187.03902922095793,31.643557616576643
57,"9/2020",9432.392669537217,317.0595205181962,153000,86224.57951734881,188.38293393690023,31.643557616576643
58,"10/2020",9749.452190055414,317.0595205181962,153000,85773.26366916782,189.74380270498855,31.643557616576643
59,"11/2020",10066.51171057361,317.0595205181962,153000,85320.64725359595,191.12198155962884,31.643557616576643
60,"12/2020",8133.571231091807,-1932.9404794818029,153000,84866.72357206266,189.86661019647926,31.643557616576643
61,"1/2021",8450.630751610002,317.0595205181953,153000,84411.48588751387,191.26618736075554,31.643557616576643
62,"2/2021",8767.690272128199,317.0595205181962,153000,83954.92742418895,192.68397369315096,31.643557616576643
63,"3/2021",9084.749792646395,317.0595205181962,153000,83497.04136739443,194.12035101873735,31.643557616576643
64,"4/2021",9401.809313164591,317.0595205181962,153000,83037.82086327809,195.575711916332,31.643557616576643
65,"5/2021",9718.868833682787,317.0595205181962,153000,82577.25901860022,197.05046009946997,31.643557616576643
66,"6/2021",10035.928354200983,317.0595205181962,153000,82115.34890050482,198.5450108136832,31.643557616576643
67,"7/2021",10352.98787471918,317.0595205181962,153000,81652.0835362883,200.05979125091264,31.643557616576643
68,"8/2021",10670.047395237376,317.0595205181962,153000,81187.45591316815,201.59524098191505,31.643557616576643
69,"9/2021",10987.106915755572,317.0595205181962,153000,80721.45897804902,203.15181240758963,31.643557616576643
70,"10/2021",11304.166436273768,317.0595205181962,153000,80254.0856372881,204.72997123019226,31.643557616576643
71,"11/2021",11621.225956791965,317.0595205181962,153000,79785.32875645894,206.3301969454694,31.643557616576643
72,"12/2021",9688.28547731016,-1932.9404794818038,153000,79315.18116011424,205.11619982168347,31.643557616576643
73,"1/2022",10005.344997828357,317.0595205181962,153000,78843.63563154644,206.74508943193337,31.643557616576643
74,"2/2022",10322.404518346553,317.0595205181962,153000,78370.68491254796,208.39731680359085,31.643557616576643
75,"3/2022",10639.46403886475,317.0595205181962,153000,77896.32170316897,210.0734161266662,31.643557616576643
76,"4/2022",10956.523559382946,317.0595205181962,153000,77420.53866147512,211.7739380195873,31.643557616576643
77,"5/2022",11273.583079901142,317.0595205181962,153000,76943.32840330196,213.4994501652615,31.643557616576643
78,"6/2022",11590.642600419338,317.0595205181962,153000,76464.68350200975,215.25053797691237,31.643557616576643
79,"7/2022",11907.702120937534,317.0595205181962,153000,75984.59648823584,217.02780529533908,31.643557616576643
80,"8/2022",12224.76164145573,317.0595205181962,153000,75503.0598496462,218.83187511933656,31.643557616576643
81,"9/2022",12541.821161973927,317.0595205181962,153000,75020.06603068426,220.66339037113752,31.643557616576643
82,"10/2022",12858.880682492123,317.0595205181962,153000,74535.60743232035,222.5230146988403,31.643557616576643
83,"11/2022",13175.94020301032,317.0595205181962,153000,74049.67641179747,224.4114333179388,31.643557616576643
84,"12/2022",11242.999723528515,-1932.9404794818038,153000,73787.34253149033,222.58966658601955,31.643557616576643
85,"1/2023",11786.449443779553,543.4497202510374,153000,73524.83376192967,224.1235253619902,18.326487044056623
86,"2/2023",12329.89916403059,543.4497202510374,153000,73262.14998652258,225.6689152508423,18.326487044056623
87,"3/2023",12873.348884281628,543.4497202510374,153000,72999.29108859856,227.22597221247352,18.326487044056623
88,"4/2023",13416.798604532665,543.4497202510374,153000,72736.2569514094,228.79483435022706,18.326487044056623
89,"5/2023",13960.248324783703,543.4497202510374,153000,72473.0474581286,230.37564195330026,18.326487044056623
90,"6/2023",14503.69804503474,543.4497202510374,153000,72209.66249185234,231.9685375401592,18.326487044056623
91,"7/2023",15047.147765285777,543.4497202510374,153000,71946.10193559862,233.57366590299839,18.326487044056623
92,"8/2023",15590.597485536817,543.4497202510393,153000,71682.36567230748,235.19117415326485,18.326487044056623
93,"9/2023",16134.047205787856,543.4497202510393,153000,71418.45358484052,236.8212117682827,18.326487044056623
94,"10/2023",16677.496926038893,543.4497202510374,153000,71154.36555598215,238.4639306390016,18.326487044056623
95,"11/2023",17220.94664628993,543.4497202510356,153000,70890.1014684378,240.11948511891595,18.326487044056623
96,"12/2023",15514.396366540966,-1706.5502797489626,153000,70625.6612048351,238.60222119237915,18.326487044056623
97,"1/2024",16057.846086792006,543.4497202510393,153000,70361.0446477233,240.27193873145865,18.326487044056623
98,"2/2024",16601.295807043043,543.4497202510374,153000,70096.25167957347,241.9548716846239,18.326487044056623
99,"3/2024",17144.74552729408,543.4497202510356,153000,69831.28218277813,243.65118355116695,18.326487044056623
100,"4/2024",17688.195247545114,543.4497202510356,153000,69566.13603965173,245.3610405359516,18.326487044056623
101,"5/2024",18231.64496779615,543.4497202510356,153000,69300.81313242983,247.0846116056134,18.326487044056623
102,"6/2024",18775.094688047186,543.4497202510356,153000,69035.31334326977,248.8220685461602,18.326487044056623
103,"7/2024",19318.54440829822,543.4497202510356,153000,68769.63655425017,250.5735860220253,18.326487044056623
